,act,nalu,arch,lossf,lr,epoch,batch,h1,h2,seed,exp,op,init,loss,cost,fpref,fposop,flr,fmaxstep,fbatch,fcell,farch,fact,floss,fh1,fh2,fseed,fsr,fmean,fstd,fig,fim,fiw,fsg,fsm,fsw,flwt,fwcext,fname
3241,none,NALUi,nalu,rsme,0.01,200,64,2,1,101,int,MUL,1.0-1.0,8.213748e-09,"8.213748e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,101,False,1.0,1.0,0.0,-1.0,1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_101_False_1.0-1.0_0.0--1.0-1.0_0.1-0.1-0.1_False_True.int.csv
3242,none,NALUi,nalu,rsme,0.01,200,64,2,1,110,int,ADD,1.0-1.0,56.309338,"56.309338
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,110,False,1.0,1.0,-1.0,0.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_110_False_1.0-1.0_-1.0-0.0--1.0_0.5-0.5-0.5_False_True.int.csv
3243,none,NALUi,nalu,rsme,0.01,200,64,2,1,104,int,SUB,1.0-1.0,0.0014559533,"0.0014559533
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,104,False,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_104_False_1.0-1.0_1.0-1.0-0.0_0.5-0.5-0.5_False_True.int.csv
3244,none,NALUi,nalu,rsme,0.01,200,64,2,1,118,ext,MUL,1.0-1.0,0.00015382763,"0.00015382763
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,118,False,1.0,1.0,-1.0,-1.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_118_False_1.0-1.0_-1.0--1.0-1.0_0.5-0.5-0.5_False_True.ext.csv
3245,none,NALUi,nalu,rsme,0.01,200,64,2,1,102,ext,SUB,1.0-1.0,7629.232,"7629.232
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,102,False,1.0,1.0,-1.0,0.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_102_False_1.0-1.0_-1.0-0.0--1.0_0.5-0.5-0.5_False_True.ext.csv
3246,none,NALUi,nalu,rsme,0.01,200,64,2,1,109,int,MUL,1.0-1.0,1.1159342e-08,"1.1159342e-08
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,109,False,1.0,1.0,1.0,-1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_109_False_1.0-1.0_1.0--1.0-0.0_0.5-0.5-0.5_False_True.int.csv
3247,none,NALUi,nalu,rsme,0.01,200,64,2,1,107,int,ADD,1.0-1.0,0.0003307528,"0.0003307528
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,107,False,1.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_107_False_1.0-1.0_1.0-0.0-0.0_0.1-0.1-0.1_False_True.int.csv
3248,none,NALUi,nalu,rsme,0.01,200,64,2,1,119,ext,DIV,1.0-1.0,248.94498,"248.94498
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,119,False,1.0,1.0,0.0,0.0,1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_119_False_1.0-1.0_0.0-0.0-1.0_0.1-0.1-0.1_False_True.ext.csv
3249,none,NALUi,nalu,rsme,0.01,200,64,2,1,105,ext,MUL,1.0-1.0,12054702.0,"12054702.0
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,105,False,1.0,1.0,0.0,0.0,-1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_105_False_1.0-1.0_0.0-0.0--1.0_0.1-0.1-0.1_False_True.ext.csv
3250,none,NALUi,nalu,rsme,0.01,200,64,2,1,107,int,SUB,1.0-1.0,0.00067104085,"0.00067104085
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,107,False,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_107_False_1.0-1.0_1.0-1.0-1.0_0.5-0.5-0.5_False_True.int.csv
3251,none,NALUi,nalu,rsme,0.01,200,64,2,1,102,ext,MUL,1.0-1.0,0.00016088347,"0.00016088347
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,102,False,1.0,1.0,1.0,-1.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_102_False_1.0-1.0_1.0--1.0-0.0_0.5-0.5-0.5_False_True.ext.csv
3252,none,NALUi,nalu,rsme,0.01,200,64,2,1,113,int,DIV,1.0-1.0,4869.203,"4869.203
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,113,False,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_113_False_1.0-1.0_1.0-1.0-1.0_0.1-0.1-0.1_False_True.int.csv
3253,none,NALUi,nalu,rsme,0.01,200,64,2,1,110,int,DIV,1.0-1.0,9723.999,"9723.999
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,110,False,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_110_False_1.0-1.0_0.0-1.0-1.0_0.5-0.5-0.5_False_True.int.csv
3254,none,NALUi,nalu,rsme,0.01,200,64,2,1,116,int,ADD,1.0-1.0,0.00024581124,"0.00024581124
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,116,False,1.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_116_False_1.0-1.0_1.0-0.0-0.0_0.1-0.1-0.1_False_True.int.csv
3255,none,NALUi,nalu,rsme,0.01,200,64,2,1,118,ext,DIV,1.0-1.0,21126.09,"21126.09
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,118,False,1.0,1.0,-1.0,0.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_118_False_1.0-1.0_-1.0-0.0--1.0_0.5-0.5-0.5_False_True.ext.csv
3256,none,NALUi,nalu,rsme,0.01,200,64,2,1,113,int,MUL,1.0-1.0,756.83527,"756.83527
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,113,False,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_113_False_1.0-1.0_0.0-1.0-0.0_0.5-0.5-0.5_False_True.int.csv
3257,none,NALUi,nalu,rsme,0.01,200,64,2,1,114,ext,SUB,1.0-1.0,2.4784894e-10,"2.4784894e-10
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,114,False,1.0,1.0,0.0,-1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_114_False_1.0-1.0_0.0--1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
3258,none,NALUi,nalu,rsme,0.01,200,64,2,1,108,int,ADD,1.0-1.0,0.0002400072,"0.0002400072
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,108,False,1.0,1.0,-1.0,1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_108_False_1.0-1.0_-1.0-1.0-0.0_0.5-0.5-0.5_False_True.int.csv
3259,none,NALUi,nalu,rsme,0.01,200,64,2,1,113,ext,DIV,1.0-1.0,8343.043,"8343.043
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,113,False,1.0,1.0,1.0,-1.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_113_False_1.0-1.0_1.0--1.0-1.0_0.5-0.5-0.5_False_True.ext.csv
3260,none,NALUi,nalu,rsme,0.01,200,64,2,1,105,int,MUL,1.0-1.0,654.1132,"654.1132
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,105,False,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_105_False_1.0-1.0_0.0-1.0-0.0_0.5-0.5-0.5_False_True.int.csv
3261,none,NALUi,nalu,rsme,0.01,200,64,2,1,114,int,SUB,1.0-1.0,2.0665793e-12,"2.0665793e-12
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,114,False,1.0,1.0,0.0,-1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_114_False_1.0-1.0_0.0--1.0--1.0_0.5-0.5-0.5_False_True.int.csv
3262,none,NALUi,nalu,rsme,0.01,200,64,2,1,111,ext,SUB,1.0-1.0,2.386412e-10,"2.386412e-10
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,111,False,1.0,1.0,0.0,-1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_111_False_1.0-1.0_0.0--1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
3263,none,NALUi,nalu,rsme,0.01,200,64,2,1,108,ext,DIV,1.0-1.0,2052.4915,"2052.4915
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,108,False,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_108_False_1.0-1.0_1.0-0.0-0.0_0.5-0.5-0.5_False_True.ext.csv
3264,none,NALUi,nalu,rsme,0.01,200,64,2,1,104,ext,ADD,1.0-1.0,0.0068467897,"0.0068467897
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,104,False,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_104_False_1.0-1.0_0.0-0.0-0.0_0.5-0.5-0.5_False_True.ext.csv
3265,none,NALUi,nalu,rsme,0.01,200,64,2,1,103,int,MUL,1.0-1.0,691.2366,"691.2366
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,103,False,1.0,1.0,0.0,-1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_103_False_1.0-1.0_0.0--1.0-0.0_0.5-0.5-0.5_False_True.int.csv
3266,none,NALUi,nalu,rsme,0.01,200,64,2,1,107,ext,MUL,1.0-1.0,0.00016177233,"0.00016177233
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,107,False,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_107_False_1.0-1.0_0.0-1.0-1.0_0.5-0.5-0.5_False_True.ext.csv
3267,none,NALUi,nalu,rsme,0.01,200,64,2,1,117,int,DIV,1.0-1.0,110418.18,"110418.18
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,117,False,1.0,1.0,-1.0,-1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_117_False_1.0-1.0_-1.0--1.0-0.0_0.5-0.5-0.5_False_True.int.csv
3268,none,NALUi,nalu,rsme,0.01,200,64,2,1,103,int,MUL,1.0-1.0,9.6725215e-09,"9.6725215e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,103,False,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_103_False_1.0-1.0_1.0-0.0-1.0_0.5-0.5-0.5_False_True.int.csv
3269,none,NALUi,nalu,rsme,0.01,200,64,2,1,119,int,MUL,1.0-1.0,9.274508e-09,"9.274508e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,119,False,1.0,1.0,-1.0,0.0,1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_119_False_1.0-1.0_-1.0-0.0-1.0_0.1-0.1-0.1_False_True.int.csv
3270,none,NALUi,nalu,rsme,0.01,200,64,2,1,118,ext,DIV,1.0-1.0,21129.887,"21129.887
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,118,False,1.0,1.0,0.0,1.0,1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_118_False_1.0-1.0_0.0-1.0-1.0_0.1-0.1-0.1_False_True.ext.csv
3271,none,NALUi,nalu,rsme,0.01,200,64,2,1,102,ext,SUB,1.0-1.0,0.0039551845,"0.0039551845
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,102,False,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_102_False_1.0-1.0_-1.0--1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
3272,none,NALUi,nalu,rsme,0.01,200,64,2,1,116,ext,MUL,1.0-1.0,24.198633,"24.198633
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,116,False,1.0,1.0,-1.0,1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_116_False_1.0-1.0_-1.0-1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
3273,none,NALUi,nalu,rsme,0.01,200,64,2,1,116,ext,ADD,1.0-1.0,0.0002747836,"0.0002747836
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,116,False,1.0,1.0,0.0,-1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_116_False_1.0-1.0_0.0--1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
3274,none,NALUi,nalu,rsme,0.01,200,64,2,1,102,ext,DIV,1.0-1.0,145.12132,"145.12132
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,102,False,1.0,1.0,1.0,-1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_102_False_1.0-1.0_1.0--1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
3275,none,NALUi,nalu,rsme,0.01,200,64,2,1,107,ext,SUB,1.0-1.0,2.2032248e-10,"2.2032248e-10
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,107,False,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_107_False_1.0-1.0_-1.0--1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
3276,none,NALUi,nalu,rsme,0.01,200,64,2,1,117,int,ADD,1.0-1.0,1.2322221e-10,"1.2322221e-10
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,117,False,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_117_False_1.0-1.0_-1.0--1.0--1.0_0.5-0.5-0.5_False_True.int.csv
3277,none,NALUi,nalu,rsme,0.01,200,64,2,1,101,int,MUL,1.0-1.0,8.444403e-09,"8.444403e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,101,False,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_101_False_1.0-1.0_1.0-0.0-1.0_0.5-0.5-0.5_False_True.int.csv
3278,none,NALUi,nalu,rsme,0.01,200,64,2,1,116,ext,DIV,1.0-1.0,7237.2827,"7237.2827
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,116,False,1.0,1.0,0.0,-1.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_116_False_1.0-1.0_0.0--1.0-0.0_0.1-0.1-0.1_False_True.ext.csv
3279,none,NALUi,nalu,rsme,0.01,200,64,2,1,112,ext,SUB,1.0-1.0,2.0041323e-08,"2.0041323e-08
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,112,False,1.0,1.0,-1.0,-1.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_112_False_1.0-1.0_-1.0--1.0-1.0_0.5-0.5-0.5_False_True.ext.csv
3280,none,NALUi,nalu,rsme,0.01,200,64,2,1,106,int,MUL,1.0-1.0,9.105493e-09,"9.105493e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,106,False,1.0,1.0,1.0,-1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_106_False_1.0-1.0_1.0--1.0-0.0_0.5-0.5-0.5_False_True.int.csv
3281,none,NALUi,nalu,rsme,0.01,200,64,2,1,101,int,ADD,1.0-1.0,7.845117e-05,"7.845117e-05
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,101,False,1.0,1.0,0.0,-1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_101_False_1.0-1.0_0.0--1.0-0.0_0.5-0.5-0.5_False_True.int.csv
3282,none,NALUi,nalu,rsme,0.01,200,64,2,1,110,int,SUB,1.0-1.0,0.09028875,"0.09028875
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,110,False,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_110_False_1.0-1.0_1.0-1.0-1.0_0.1-0.1-0.1_False_True.int.csv
3283,none,NALUi,nalu,rsme,0.01,200,64,2,1,100,int,ADD,1.0-1.0,4.9005244e-05,"4.9005244e-05
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,100,False,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_100_False_1.0-1.0_0.0-0.0-1.0_0.5-0.5-0.5_False_True.int.csv
3284,none,NALUi,nalu,rsme,0.01,200,64,2,1,110,int,DIV,1.0-1.0,9734.892,"9734.892
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,110,False,1.0,1.0,1.0,-1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_110_False_1.0-1.0_1.0--1.0--1.0_0.5-0.5-0.5_False_True.int.csv
3285,none,NALUi,nalu,rsme,0.01,200,64,2,1,113,int,MUL,1.0-1.0,9.663312e-09,"9.663312e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,113,False,1.0,1.0,1.0,-1.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_113_False_1.0-1.0_1.0--1.0-1.0_0.5-0.5-0.5_False_True.int.csv
3286,none,NALUi,nalu,rsme,0.01,200,64,2,1,114,ext,DIV,1.0-1.0,203.46375,"203.46375
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,114,False,1.0,1.0,-1.0,-1.0,-1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_114_False_1.0-1.0_-1.0--1.0--1.0_0.1-0.1-0.1_False_True.ext.csv
3287,none,NALUi,nalu,rsme,0.01,200,64,2,1,117,int,MUL,1.0-1.0,1.03893525e-08,"1.03893525e-08
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,117,False,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_117_False_1.0-1.0_0.0-0.0-1.0_0.5-0.5-0.5_False_True.int.csv
3288,none,NALUi,nalu,rsme,0.01,200,64,2,1,102,int,SUB,1.0-1.0,3.1442112e-05,"3.1442112e-05
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,102,False,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_102_False_1.0-1.0_-1.0--1.0--1.0_0.5-0.5-0.5_False_True.int.csv
3289,none,NALUi,nalu,rsme,0.01,200,64,2,1,106,ext,MUL,1.0-1.0,9.085719,"9.085719
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,106,False,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_106_False_1.0-1.0_1.0-1.0-1.0_0.5-0.5-0.5_False_True.ext.csv
3290,none,NALUi,nalu,rsme,0.01,200,64,2,1,111,int,ADD,1.0-1.0,1.5343869e-10,"1.5343869e-10
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,111,False,1.0,1.0,-1.0,-1.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_111_False_1.0-1.0_-1.0--1.0--1.0_0.1-0.1-0.1_False_True.int.csv
3291,none,NALUi,nalu,rsme,0.01,200,64,2,1,103,int,SUB,1.0-1.0,0.0014362409,"0.0014362409
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,103,False,1.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_103_False_1.0-1.0_1.0-0.0-0.0_0.1-0.1-0.1_False_True.int.csv
3292,none,NALUi,nalu,rsme,0.01,200,64,2,1,118,int,DIV,1.0-1.0,819.582,"819.582
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,118,False,1.0,1.0,0.0,1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_118_False_1.0-1.0_0.0-1.0--1.0_0.5-0.5-0.5_False_True.int.csv
3293,none,NALUi,nalu,rsme,0.01,200,64,2,1,114,ext,MUL,1.0-1.0,12488880.0,"12488880.0
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,114,False,1.0,1.0,0.0,0.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_114_False_1.0-1.0_0.0-0.0--1.0_0.5-0.5-0.5_False_True.ext.csv
3294,none,NALUi,nalu,rsme,0.01,200,64,2,1,101,ext,ADD,1.0-1.0,0.000279704,"0.000279704
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,101,False,1.0,1.0,1.0,-1.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_101_False_1.0-1.0_1.0--1.0-1.0_0.5-0.5-0.5_False_True.ext.csv
3295,none,NALUi,nalu,rsme,0.01,200,64,2,1,114,int,ADD,1.0-1.0,0.0005017674,"0.0005017674
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,114,False,1.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_114_False_1.0-1.0_1.0-0.0-0.0_0.1-0.1-0.1_False_True.int.csv
